dataset,model,participant,n_recordings,n_chunks,folds,BWMD,SRE,WCR,EDD,s_BWMD,s_SRE,s_WCR,s_EDD,RPFI,RPFI_alt_agg,RMSE,PSNR_dB,SNR_ref_dB,g_SNR,cri,si,CCC,Spearman,HR_label_bpm,HR_pred_bpm,HR_MAE_bpm,PRV_sdnn_label_ms,PRV_sdnn_pred_ms,PRV_rmssd_label_ms,PRV_rmssd_pred_ms,PRV_n_rr_label,PRV_n_rr_pred
cohface,bimamba_blend,cohface_34,4,24,0,0.6429563066575127,1.390112062420785,0.030298002103420554,0.8575292217554936,0.2875963793848002,0.7683146562632025,0.030298002103420554,0.14247077824450638,15.485035474142068,27.752540134800803,1.390112062420785,14.275687929109381,4.590721231956085,1.0,0.16928244884669252,3.015050398523985e-05,0.03379422695611572,0.025053664824377812,61.5,70.25,11.250000000000002,201.4614101021733,188.25297276849832,245.45875417267152,236.03057355918162,254,302
cohface,bimamba_blend,cohface_35,4,24,4,0.6725655032697745,1.3884654744089833,0.039334832473284204,0.853103768584499,0.2547573045228364,0.7685890875985028,0.039334832473284204,0.146896231415501,16.248458243472637,27.132470490163698,1.3884654744089833,12.552865886125923,4.686573097258929,1.0,0.1562270429778493,3.318342390426665e-05,0.036081813187118304,0.04421436140253304,85.25,69.25,17.000000000000004,70.19682395362624,182.80867259309585,74.27616813313924,234.9979028351478,319,303
cohface,bimamba_blend,cohface_36,4,24,0,0.7488232375582354,1.4596850100075174,-0.004020906444709508,0.7672600612438731,0.17018110078803284,0.7567191649987471,0.0,0.23273993875612686,0.658316178613088,24.894615098738466,1.4161106988651704,14.265208975474495,2.911594025786128,1.0307704130597037,0.5220871100622186,5.6243138555844075e-06,-0.0026847557202006695,-0.006025132531472766,89.75,70.25,20.5,114.99474664308876,188.82175320934243,102.41475504673164,251.00879499024504,336,301
cohface,bimamba_blend,cohface_37,2,12,2,0.6133913824567903,1.174896960982391,0.29849635192841595,0.8583128502481056,0.3203863524404603,0.8041838398362682,0.29849635192841595,0.14168714975189445,32.0273548684199,37.48390092282954,1.174896960982391,8.580483690072212,8.186627041147386,1.0,0.005559749069366539,0.001097773396900668,0.3098085655371711,0.2815280315152832,62.5,66.0,7.500000000000003,175.17525732160487,181.97399301774365,193.54331916509696,206.4945519862449,134,137
cohface,bimamba_blend,cohface_38,3,16,1,0.8062149598177528,1.2614419333133295,0.21079724069564665,0.7997102379219169,0.10652888190422727,0.7897596777811118,0.21079724069564665,0.20028976207808313,22.142692481606115,29.320772475180114,1.2614419333133295,15.15051956480875,3.4295446472808666,1.0,0.39423507083341913,9.440847600856153e-06,0.20438212443936457,0.2204199150800698,62.625,66.375,6.750000000000003,243.34171038706262,219.21318909229947,224.82734993346892,292.22600774736054,185,218
cohface,bimamba_blend,cohface_39,4,24,0,0.744120387792789,1.3798089051242368,0.051662316809599616,0.8624754752004086,0.17539695441400083,0.7700318491459606,0.051662316809599616,0.13752452479959143,15.564549183551044,24.962905615619054,1.3798089051242368,13.227317242305912,6.0719547222437935,1.0,0.04427903314305244,0.00013259941579862834,0.04806369266992724,0.05706025301910819,63.0,68.75,7.2500000000000036,201.20302052886046,198.6377997735436,210.9884571066817,251.8213225575302,272,303
cohface,bimamba_blend,cohface_4,3,18,1,0.7321010266367811,1.3487574273996932,0.09744180346923376,0.8403334977645204,0.1887274309535658,0.7752070954333845,0.09744180346923376,0.15966650223547962,19.8563954101702,27.28254898606127,1.3487574273996932,14.343114693747518,6.13577395222335,1.0,0.04165549807305597,0.0001413364423040725,0.09042670101708074,0.10796445714746325,56.0,68.0,12.666666666666666,241.0869523040225,211.42042373888566,287.75744616966387,285.69448526727626,248,257
cohface,bimamba_blend,cohface_40,4,24,1,0.8658399041977987,1.1959289218881952,0.2924707062443679,0.8638571081841279,0.04039983295441929,0.8006785130186341,0.2924707062443679,0.13614289181587214,16.9523227430458,28.722544272653742,1.1959289218881952,10.75084435827768,7.799090644462554,1.0,0.008169936537988361,0.0007453512421684602,0.28487700689566936,0.3038612552674156,61.5,67.5,7.000000000000003,105.9449640229461,218.76535532875758,116.29441192036032,293.51015053836795,229,331
cohface,bimamba_blend,cohface_5,4,24,2,0.5749249556213164,1.3631391235482517,0.06785667851731336,0.7988778850770022,0.3630488362310289,0.7728101460752914,0.06785667851731336,0.2011221149229978,22.686830300841475,32.40581066241605,1.3631391235482517,9.640531841590006,9.268535147395717,1.0,0.001891418208196042,0.003231845535072691,0.07092586492605181,0.06325289890420568,74.0,67.25,9.250000000000005,85.05686403702961,206.60764945112953,82.69186576702462,269.2412347521132,277,297
cohface,bimamba_blend,cohface_6,2,12,4,0.8028639459631162,1.3995667569062131,0.020746879066513586,0.9210236528764283,0.11024543646924778,0.7667388738489644,0.020746879066513586,0.07897634712357171,9.209221612307319,20.844073885523564,1.3995667569062131,10.763933956324365,8.675272021915363,1.0,0.0034180130042084913,0.0017882499322811466,0.020606446481512462,0.02095752794401527,62.5,67.5,10.000000000000005,92.06711643306208,174.99734134811362,96.41637052313449,224.30448056157954,115,156
