dataset,model,participant,n_recordings,n_chunks,folds,BWMD,SRE,WCR,EDD,s_BWMD,s_SRE,s_WCR,s_EDD,RPFI,RPFI_alt_agg,RMSE,PSNR_dB,SNR_ref_dB,g_SNR,cri,si,CCC,Spearman,HR_label_bpm,HR_pred_bpm,HR_MAE_bpm,PRV_sdnn_label_ms,PRV_sdnn_pred_ms,PRV_rmssd_label_ms,PRV_rmssd_pred_ms,PRV_n_rr_label,PRV_n_rr_pred
pure,lstm,pure_08,6,38,3,0.6792967684262677,2.455823986825324,0.6677010187426982,0.7370111203026118,0.24729176861909397,0.5906960021957792,0.6677010187426982,0.26298887969738816,40.14188784231412,44.523481258717105,0.8186079956084414,12.445876873010548,-0.682273937017147,3.0,0.9754520806534012,1.5462328592849184e-07,0.6649404747629648,0.6718418347122982,53.844572368421055,57.360197368421055,4.255756578947368,230.61894719602955,246.16747465847524,286.24319129584006,313.02338066587663,487,459
pure,lstm,pure_09,6,39,4,0.6465116976488489,2.5548079855983556,0.6370242768172528,0.6744481516239279,0.28365315348586817,0.5741986690669407,0.6370242768172528,0.3255518483760721,42.79761319731177,45.615333257953885,0.8516026618661185,12.688496216602772,-3.7631183396743415,3.0,0.9988457139820092,7.10037422334526e-09,0.6373864531512706,0.636481012316226,55.16826923076923,60.57692307692308,7.211538461538462,213.64977059979051,231.04320978974707,292.97124654176645,275.9232386618308,509,483
pure,lstm,pure_10,6,38,2,0.4182540646615516,0.7558421102700221,0.7173227751416524,0.7119981869940981,0.5368099545853058,0.8740263149549963,0.7173227751416524,0.2880018130059019,56.99601607209088,60.8645444510267,0.7558421102700221,12.179058922007053,8.722217661996094,1.0,0.003261771700327974,0.001874041149369969,0.7143513521712798,0.7217799095972116,79.56414473684211,75.86348684210526,4.440789473684211,91.59639351810553,150.2791509415005,53.97918963594133,179.6570738713945,467,487
pure,mamba,pure_01,6,40,2,0.31338771635575735,0.8317402276180119,0.6555627102084441,0.7367119684137041,0.6531155034190297,0.8613766287303314,0.6555627102084441,0.2632880315862959,57.62435945349081,61.75363961515675,0.8317402276180119,9.905107879973103,9.430572905024944,1.0,0.0016089344760092943,0.0037981829058213027,0.6541040968809688,0.6577506301996572,73.4765625,72.7734375,3.515625,78.69988627509169,147.07907032042536,73.69045544981299,178.7466997925408,448,461
pure,mamba,pure_02,6,38,3,0.38378092602165453,0.7147407562991872,0.7462776192564262,0.805975561316451,0.5750435478619846,0.8808765406168021,0.7462776192564262,0.19402443868354902,54.4922376072397,61.13765459955934,0.7147407562991872,11.684435729226749,10.237538462775964,1.0,0.0007185629206922998,0.00847215995924355,0.7445728256424332,0.7488348096774156,72.53289473684211,72.34786184210526,1.665296052631579,72.75656846678935,145.0025203824783,54.45926886960533,178.9938101362333,428,462
pure,mamba,pure_03,6,38,0,0.7566416125940805,0.8214127940567317,0.6656340856328589,0.7238012921392236,0.16150986912770815,0.8630978676572114,0.6656340856328589,0.2761987078607764,38.449148183617766,47.60025015317677,0.8214127940567317,11.040736892252085,7.003999648318688,1.0,0.017915701375369165,0.0003366936464553393,0.6626405108799566,0.6701244477622121,56.25,59.21052631578947,4.440789473684211,196.04758103833953,244.6597413263022,233.78284410479156,281.499375040422,546,422
pure,mamba,pure_04,6,38,4,0.659899961156371,0.8893368876062747,0.6116637963367599,0.7834621417744887,0.2688044497755776,0.8517771853989542,0.6116637963367599,0.2165378582255113,41.49127082704223,47.78034825585944,0.8893368876062747,11.85050656973659,9.937828275570388,1.0,0.0009694339827137631,0.006291954303163041,0.6045399501713917,0.6223495655848122,65.68667763157895,65.31661184210526,1.480263157894737,212.47907785910232,162.2645756011004,220.25095789595406,170.0987114629221,499,411
pure,mamba,pure_05,6,38,1,0.7233459296455752,3.0233823045835297,0.4910456311504127,0.7084383058189805,0.19843756558784698,0.49610294923607834,0.4910456311504127,0.2915616941810195,33.781908197134356,36.437788770489746,1.0077941015278433,10.868833800428824,-0.571614056501973,3.0,0.9726581464776495,1.7271651480833173e-07,0.4921755244628435,0.4893507911817665,53.65953947368421,60.50575657894737,7.2162828947368425,170.63632015964282,216.39293482537417,258.34117807427145,292.0062957671919,552,478
pure,mamba,pure_06,5,32,0,0.4578375085483479,0.8627017871620213,0.6326011464881045,0.7701347366033227,0.49290860548370485,0.8562163688063298,0.6326011464881045,0.22986526339667734,50.930775277421766,55.48692520321442,0.8627017871620213,8.962173388556,9.70238542456923,1.0,0.0012264730711288472,0.0049786046665864555,0.6278728132137272,0.6396936463996705,68.3349609375,68.7744140625,0.87890625,71.1936879187403,175.5322527762311,63.40454748277811,194.038124219942,341,382
pure,mamba,pure_07,6,39,1,0.8991621129559195,1.2579230594965218,0.2078400526406687,0.7657597601737652,0.0034427171534199275,0.7903461567505797,0.2078400526406687,0.23424023982623476,8.12615208501499,26.830211025358953,1.2579230594965218,7.340936662071474,10.32924612099228,1.0,0.0006556378536169655,0.009278313311015899,0.2088147881934551,0.20637794931148915,128.90625,77.34375,51.5625,51.18303645042255,197.0177642404025,68.42440822964464,244.73047238794425,783,579
pure,mamba,pure_08,6,38,3,0.6589142642250503,2.3910654097576476,0.6866268126304804,0.7136057251906656,0.26989767009299215,0.6014890983737253,0.6866268126304804,0.28639427480933444,42.42427083865275,46.45340194536537,0.7970218032525491,12.677992475954634,-0.682273937017147,3.0,0.9754520806534012,1.5462328592849184e-07,0.6823781225700274,0.69299984772116,53.844572368421055,56.25,2.4054276315789473,230.61894719602955,219.5169758216726,286.24319129584006,278.46581455637096,487,488
pure,mamba,pure_09,6,39,4,0.5875575296781743,2.4467320063741944,0.6655215885638917,0.6853617038122956,0.34903825530967203,0.5922113322709677,0.6655215885638917,0.31463829618770445,46.11776077310126,48.573787885380355,0.8155773354580649,13.06393345322132,-3.7631183396743415,3.0,0.9988457139820092,7.10037422334526e-09,0.6674168049435616,0.6626787639943866,55.16826923076923,62.74038461538461,9.735576923076923,213.64977059979051,216.03562735212768,292.97124654176645,270.9182278102454,509,495
pure,mamba,pure_10,6,38,2,0.2709180799097562,0.6754225339819463,0.7763292130112853,0.6690023182678165,0.7002178814022626,0.8874295776696757,0.7763292130112853,0.33099768173218347,65.18917848453836,68.66495802044362,0.6754225339819463,13.156169688163049,8.722217661996094,1.0,0.003261771700327974,0.001874041149369969,0.7719022002947034,0.7829697320861582,79.56414473684211,79.00904605263158,1.2952302631578947,91.59639351810553,117.94916716970724,53.97918963594133,132.80035318532322,467,461
pure,physdiff,pure_01,6,40,2,0.4187991308186628,0.9311679831714608,0.5706433709624565,0.7381559357265673,0.5362054306405162,0.8448053361380898,0.5706433709624565,0.26184406427343265,51.84043913660206,55.33845205631963,0.9311679831714608,8.924301318262307,9.430572905024944,1.0,0.0016089344760092943,0.0037981829058213027,0.5664630935581972,0.5769137870688457,73.4765625,72.7734375,3.8671875,78.69988627509169,170.1082790389029,73.69045544981299,203.69220629456856,448,491
pure,physdiff,pure_02,6,38,3,0.515648724376101,0.8269313171609611,0.6621177026775362,0.7808537937964294,0.4287911331561196,0.8621781138065064,0.6621177026775362,0.21914620620357061,49.1157170603964,54.35375147521122,0.8269313171609611,10.41801788362248,10.237538462775964,1.0,0.0007185629206922998,0.00847215995924355,0.6580922983492189,0.6681558091700122,72.53289473684211,72.9029605263158,1.480263157894737,72.75656846678935,169.1992837703447,54.45926886960533,209.8227422021311,428,481
pure,physdiff,pure_03,6,38,0,0.7331553685670952,0.9655438171478338,0.5393290595548141,0.7449564330145382,0.18755807759240928,0.8390760304753611,0.5393290595548141,0.2550435669854618,36.94707106202612,43.689006063633165,0.9655438171478338,9.636526408385663,7.003999648318688,1.0,0.017915701375369165,0.0003366936464553393,0.5338625685837953,0.5475287960113425,56.25,62.171052631578945,6.291118421052632,196.04758103833953,237.09543320200015,233.78284410479156,286.0603383083677,546,472
pure,physdiff,pure_04,6,38,4,0.6820134936280651,1.0051362666852957,0.5079539616688832,0.7912586715795871,0.24427869320710316,0.8324772888857841,0.5079539616688832,0.20874132842041293,37.679848625656085,43.39135199240353,1.0051362666852957,10.78733382969176,9.937828275570388,1.0,0.0009694339827137631,0.006291954303163041,0.49485054269697276,0.5276090901267487,65.68667763157895,66.42680921052632,2.2203947368421053,212.47907785910232,207.46179768745645,220.25095789595406,235.96400646217,499,452
pure,physdiff,pure_05,6,38,1,0.6332331882334198,3.3382802372690206,0.38429802801062074,0.6656251217034495,0.29838013073076874,0.4436199604551633,0.38429802801062074,0.33437487829655055,35.65170963522971,36.04024153727596,1.1127600790896734,10.008239309761644,-0.571614056501973,3.0,0.9726581464776495,1.7271651480833173e-07,0.38088250319217193,0.38942131523829404,53.65953947368421,68.46217105263158,15.912828947368421,170.63632015964282,200.41985937820124,258.34117807427145,274.34395347992745,552,523
pure,physdiff,pure_06,5,32,0,0.5194445325774475,0.9680962348052822,0.5380268041735943,0.788196179279159,0.4245812644684277,0.838650627532453,0.5380268041735943,0.21180382072084103,45.449843784613286,49.88733102432654,0.9680962348052822,7.961016722206885,9.70238542456923,1.0,0.0012264730711288472,0.0049786046665864555,0.5313948400779179,0.547974750317109,68.3349609375,68.3349609375,0.87890625,71.1936879187403,184.45249188288778,63.40454748277811,228.3162839321961,341,387
